id	filename	md5	size	state
18454d33-79e9-4bbb-a606-00c267fd9407	ffe7358d-31b2-4d92-93eb-0a88abaf2dca.rna_seq.augmented_star_gene_counts.tsv	e364219b94eca24d95f5a5007a40a30d	4234511	released
64266f7c-cdd4-4718-bdd4-014ed664822b	29c49da8-3d12-425d-abe6-de2be5e6807f.rna_seq.augmented_star_gene_counts.tsv	90df4b61d821036f53231d6bcd551d32	4211877	released
a1fb3d08-f698-442d-94c0-0d1c03f81a64	80cb0e05-387d-4bd8-b49c-ff2aae043982.rna_seq.augmented_star_gene_counts.tsv	6499b28f804830e2189feba885e3d409	4213188	released
8f274599-5005-414e-8be2-d992fb1a10ce	2d8cab40-0dda-4d6d-a9ba-83a82a7e1c15.rna_seq.augmented_star_gene_counts.tsv	6f9517e4e6601b4d1355acf8f633e21a	4234632	released
66905cb5-6459-48fd-b04c-bc69ac477228	40b98f15-43cb-426b-880c-951a4b28c3e2.rna_seq.augmented_star_gene_counts.tsv	d813b10ccfad3bcb2dee85cfc2f904d4	4233852	released
a31c742c-328b-47a7-bcd4-6958706afe87	a528e2fc-f91a-4835-a0f6-0a49400a40a2.rna_seq.augmented_star_gene_counts.tsv	253e7a25e1fa1ece7aee1a6e7edfb986	4210085	released
1bd9d725-c5b5-46cf-b3c7-8a36bf0b2bcf	a7d1fe23-5255-4daa-a6a9-fe2f67491323.rna_seq.augmented_star_gene_counts.tsv	f169b321873d7a2c250961d11fb46be6	4203047	released
f29d3d45-b381-4fe5-af7a-eab8a4d010f4	49df6599-2159-457c-a94f-980cab788dbf.rna_seq.augmented_star_gene_counts.tsv	675decf8ed8b8705d586c7a49dba5ed1	4222956	released
ed60e9c4-79ee-46f0-95fb-db16430f344a	18f03a3f-c2d2-4c3b-a246-e8a78e6aa479.rna_seq.augmented_star_gene_counts.tsv	874b249c21681f6f7892ed1795682efc	4203729	released
08239799-b042-41c2-90cd-6a0dad35e54d	798dbd1d-9df6-42ab-8fe9-c48e416b3ec1.rna_seq.augmented_star_gene_counts.tsv	9fc8421464f6c42e97a5c8496cf9211d	4232725	released
059526c3-7cb1-4bdf-ac9a-0b887014b5fa	6649e671-1660-4d4d-8f1e-bb697486b439.rna_seq.augmented_star_gene_counts.tsv	e04ba825723605df8e44d7518c06be77	4228673	released
824e0db3-9c7a-4cc7-ae84-6319a4e53e86	8027196b-a80b-4759-872d-b72c98905451.rna_seq.augmented_star_gene_counts.tsv	43609e4b00feb27e2420ff51ba36e64c	4227696	released
f8c9f623-fea7-4608-ac73-342e1c349647	513fb61a-1339-45d2-8963-6337e3aff5df.rna_seq.augmented_star_gene_counts.tsv	7bfea2b8210ee25ab58c5792cdedd820	4220014	released
b064b6be-4152-4737-8158-caa0454cf41b	f279a2fa-6d1b-476c-b91b-598f5c1bbc34.rna_seq.augmented_star_gene_counts.tsv	87c276b22cb900829a8927062e373717	4239695	released
87a262f1-f67f-4c26-ad37-9f8b7b72fc97	549d8df6-cdec-42fa-9951-ffd98ecee10f.rna_seq.augmented_star_gene_counts.tsv	7288cc69826b393d865dd20dddc1a228	4235491	released
65046b66-0b61-4106-83b0-0b6fa1982850	af606e0b-b19b-4c8d-9cf5-6a195978466e.rna_seq.augmented_star_gene_counts.tsv	c497a728321e5358095deaf6808c101e	4240512	released
0d6ba88c-ba7a-4e82-96b0-67e2b084b088	802f1041-19bc-4bec-8452-5e4b19a8100e.rna_seq.augmented_star_gene_counts.tsv	fc21eb15a4c21979b54627499ffb9cc9	4204667	released
2e416248-8a8d-4d0b-b9d4-71d8c2d0ce07	7bfe8d8a-61bf-4ee7-9749-209858e74b5f.rna_seq.augmented_star_gene_counts.tsv	fe995940eada661856c6bc8d69b1deb9	4238540	released
e8890508-2f98-460e-91f6-b03e3e213823	39857506-1b61-498b-aee6-b8d80f66db1b.rna_seq.augmented_star_gene_counts.tsv	0e893bcd2bdeeb342bbb825bf4c5d495	4233136	released
ab6d59e0-21c2-4273-b094-3596d1b8b825	085e4228-8ed7-44d7-9ab5-8a096434b650.rna_seq.augmented_star_gene_counts.tsv	95984d500a2ac18444f07eed59d18b70	4231843	released
00cdff29-697a-4a17-ba67-cf55c006b827	0f35c851-1cb8-4f75-a661-eae9111b7362.rna_seq.augmented_star_gene_counts.tsv	aac5e0b7ed85c89f985d46bc3386bd22	4241366	released
be636d1c-edb1-427b-8c42-cbb8cc819f34	f5174c29-918d-4ad9-bd44-c94463396414.rna_seq.augmented_star_gene_counts.tsv	f5f577eff4800b2563243f6293f2d7b9	4196611	released
9a6cef0c-1db2-4ec8-9918-b261ce6f5a86	34b0602a-c93d-4734-b860-a2cb66091e2e.rna_seq.augmented_star_gene_counts.tsv	f429e6879c348a2cd8dc80db809dab1f	4212141	released
f7615b8b-ab4b-47cc-9f55-c15c0cdc3e72	1323d4f2-5d37-46a2-a615-c30f8b15c37e.rna_seq.augmented_star_gene_counts.tsv	887b623781a4ea2f0f2633f0896fae27	4234909	released
8820d985-4eaf-4915-b2ca-125e027626aa	58369b53-786a-49fb-879c-8395f94bf125.rna_seq.augmented_star_gene_counts.tsv	09fade68e45e0dc7f62b5c1de16e03c2	4210387	released
b2edd86b-860a-4420-9be8-a19d0405f6b0	2595272f-8c61-4020-b1b4-a7ff38dbc5b6.rna_seq.augmented_star_gene_counts.tsv	13e5c91db9a5ba3d7b20fd93d61af1b3	4235644	released
b71a9539-73e5-45a1-95fe-7ab4b130dd63	c4779698-5c81-4eed-80ac-80fdd47f658b.rna_seq.augmented_star_gene_counts.tsv	b69cca9f3b16a056c33f1de3e5079b07	4209264	released
df410102-8821-4bff-825a-c169897b3b99	518420d3-dfdf-4163-99a4-2b8d7a04056c.rna_seq.augmented_star_gene_counts.tsv	a51c343c9b103cf78f5f7258b34956c2	4201029	released
aa12b89c-6964-4602-9455-07c2be1f2762	ca7ac1e1-4c44-40a5-8094-eeebc0c2c5a2.rna_seq.augmented_star_gene_counts.tsv	5135339b8516bc9fe9e6dd028007ff4b	4209408	released
e1bda03e-0c86-4b1d-a711-420ee75d6ebd	25400212-48de-48a9-96d3-2fc2ee23fd41.rna_seq.augmented_star_gene_counts.tsv	a3c97ab4f6fb83a0b5ba388388c5c8c6	4230522	released
75b92663-674e-45ea-9ff8-cf3ce33f8839	9f5f50f9-3524-4767-94d3-d89dca19f7ca.rna_seq.augmented_star_gene_counts.tsv	2262f19a1d6e0ad2656c23556ed64b4e	4237920	released
b553a433-8cad-4eef-9110-574433755319	6946201b-e3f8-48e8-8614-28f2c2db5b65.rna_seq.augmented_star_gene_counts.tsv	6c3984706e2e3d2ce3e0aa4859c8a7c2	4209630	released
700b39f7-7588-4e44-b42d-8223d06b53aa	fd618c1b-e230-408d-aed8-4ad6df3fc4e6.rna_seq.augmented_star_gene_counts.tsv	ffdafd7b0d042ed36b0f3246f14701a4	4229363	released
7653fe28-b91f-4fa5-9c34-8b8c3030faeb	a1539e2f-42d6-4314-9ea0-e29635d9e76f.rna_seq.augmented_star_gene_counts.tsv	66010af72ab7d83a405a047e73a1e8e5	4237174	released
2f5d9fd6-ed20-4f84-b5cb-ac9c5be88256	9bc1133d-a577-4f31-bf6b-50748c60da80.rna_seq.augmented_star_gene_counts.tsv	596fd4bce7ebe1c2361c3171eb0d471b	4210855	released
e19c9f8e-bace-4426-a047-696dd58f9fe2	ef30a39e-fc69-4507-93b1-0fd42377f8db.rna_seq.augmented_star_gene_counts.tsv	87305452ab3166376d174723dea44b41	4222791	released
42cd4100-63f7-4b36-a996-f7a6f69e6b57	69842b4c-448a-4275-8250-7b31948c56ec.rna_seq.augmented_star_gene_counts.tsv	8781cd59ff038385a6be95f8a5f2d6ef	4240337	released
fdceffa7-a393-45e6-98f2-f3292d1a38ea	47661ed9-5c0e-442d-b072-3da8b14fab02.rna_seq.augmented_star_gene_counts.tsv	fbee64f839cadb0cdb923dfec3a8491c	4191981	released
2213ea96-985f-46e9-8f5b-b26f2cc0df71	59f108c6-677f-4cf2-89fd-6bd15133dd6f.rna_seq.augmented_star_gene_counts.tsv	c06127b35097651465a8749fc77d9643	4236722	released
aac08efd-3649-4b78-bb52-420b3e99b8e6	30fdca7b-ecb1-4096-b2d2-41831f283ae1.rna_seq.augmented_star_gene_counts.tsv	db700a9e5a441d839442b6713fbc7303	4231492	released
412ee00f-b292-46e8-b178-aff532e65fcb	f34c57ee-92a6-4e3b-acde-7fd631c42f87.rna_seq.augmented_star_gene_counts.tsv	5d5577bfdd75ad956f01f93fb0929555	4216535	released
470a6a57-b224-4cb9-99d6-f38b3c52350f	d61597de-2e74-41f1-8196-1604fb2237be.rna_seq.augmented_star_gene_counts.tsv	83565f5760e207eb230ddf542a3eec3b	4241493	released
f72de22c-defa-4fec-b689-85c0629e8f77	ff02e85e-2f87-4832-aaea-3322db33c57a.rna_seq.augmented_star_gene_counts.tsv	3c8925af0a24973601001b3b17dcd85b	4209932	released
9b40ac83-028e-42bc-b3d0-bcfec5e9e6fb	6fc313bd-bb4a-4358-9178-43641e6c0d68.rna_seq.augmented_star_gene_counts.tsv	5846c895c3f159146d1df1f3b01561ba	4208774	released
78995174-28fa-4661-ad02-3e5bbaeac2c2	f8d9864e-e148-4e60-9d9d-3df2897050cd.rna_seq.augmented_star_gene_counts.tsv	81160051806eae1c81dcc70d3b78c8c6	4236835	released
ab176f75-6709-457e-af63-d2883ecb9be7	f023a945-da22-454b-83c0-49a67f6cf6a4.rna_seq.augmented_star_gene_counts.tsv	acfe9b9feb85712267bd6953f393108b	4209698	released
f0454026-bc1e-4f6b-ba65-645a1a126298	064ec215-7600-4e5d-be51-e757284f3e54.rna_seq.augmented_star_gene_counts.tsv	11ec5047ba8267928b7c0448171d8853	4233450	released
6e5674d0-9fae-4eff-9a46-ba1143f3dcf4	90407c8f-6193-45c7-9f29-0783aeeab94d.rna_seq.augmented_star_gene_counts.tsv	6048fc54d96a0051d4fd485acf2a225c	4243952	released
9c1722f7-0125-48c9-9951-71d7729d951a	4b6234cb-85ed-43bf-8eba-e26c7d0c1133.rna_seq.augmented_star_gene_counts.tsv	7c7f7b21cddeef92b2d606eb7fdd59fd	4229793	released
e7eed773-b87c-4138-8d0e-72c85d85509b	45a758dc-af09-48d3-8cd2-15232593f385.rna_seq.augmented_star_gene_counts.tsv	1e39520638a5fb40f2b5728559f2d59f	4220450	released
6c49d9d6-05ca-4f54-a2a9-332bc90f9641	3f4d7ca5-e07b-4872-bc0b-226eafaf7dcd.rna_seq.augmented_star_gene_counts.tsv	40c0ff731db467d3117696cab965da56	4210869	released
b4078ab3-1bf1-4d55-b00c-ce8b02166629	930630ee-1c36-4567-aeff-042eef1654e6.rna_seq.augmented_star_gene_counts.tsv	242884ca883dcb8d6ea5b15c86cea9cc	4193897	released
32b62e42-3d6f-4315-aca9-b3718cd9f5b3	e841bc2a-5468-44ca-b9a4-f69475aa89d9.rna_seq.augmented_star_gene_counts.tsv	ae6e55b7b7eac0e5a9bbb4ca479c1736	4234743	released
9ef88bb5-07dd-43ce-9bc2-d5fe1167b972	58c2404d-b213-4a7f-a8fc-11081a88091b.rna_seq.augmented_star_gene_counts.tsv	9c3cdc01ab36a95ee8db51b7c217f471	4239221	released
b397a5bf-171b-4cd2-9dfe-774f24b5f200	c85dbfa4-b894-4ccb-9b90-94bb2c47cfea.rna_seq.augmented_star_gene_counts.tsv	8b848152cac5aeefabc3c5c1f8827764	4200086	released
65fac9c4-d88b-4bd2-acc6-6707542bb716	c6c161fd-9f0a-4ad5-96ba-b9ce811348fc.rna_seq.augmented_star_gene_counts.tsv	20e53c593c6e26499b08be1ffe6f68a0	4228148	released
1b1f27c1-950f-49a9-95b9-5104d433ad3e	ca41a924-f82c-4e83-996b-35261387ad3a.rna_seq.augmented_star_gene_counts.tsv	458074b77a4d0cc4fc12ad6e4a4f187d	4207733	released
6a8837ae-657f-4892-bbfd-758161967afc	1ab4a652-7fde-4128-ade4-0a1c56eede64.rna_seq.augmented_star_gene_counts.tsv	ccb197510481051c3b2e58505dc0578a	4202001	released
9afe56f7-2570-4358-8734-5c94e10e83d1	43c9d567-691b-4f12-b083-c6eeeff8e453.rna_seq.augmented_star_gene_counts.tsv	c7a29f2347513f478da93e527e4f3564	4213996	released
80ffc91d-2e74-4921-9ac1-a7c94482b90e	a50c02ec-6ba9-4678-990d-6c74a8e9b7b5.rna_seq.augmented_star_gene_counts.tsv	d0e9f04a69f360bee72c3f0a8512da67	4231521	released
fce8e7c5-f4f8-4d2e-8b55-a8a73d5524eb	e356598b-7611-492a-98ed-ef2ec1b77b7a.rna_seq.augmented_star_gene_counts.tsv	dfe3f616bd87c9d44a7a0098e7b92a18	4229235	released
225e2e30-c886-4eea-9b32-71c509ea5e4e	8ca13509-abad-46b7-92f4-fa741bc52b42.rna_seq.augmented_star_gene_counts.tsv	c0a61d92b4fcc6782da5b77302dc2c65	4216495	released
5aa8c49f-b2e7-407a-bfa1-aaff68614f65	fca4c327-dfab-4455-84a8-f890a7326132.rna_seq.augmented_star_gene_counts.tsv	2311d3fa738b03dfd7b64e335fbcd7df	4222937	released
7c38b66c-f47f-48c5-b707-8562d0030109	a2f13560-4d23-4ef8-8c69-a5b6279d5b21.rna_seq.augmented_star_gene_counts.tsv	28fd6f804cf9936e670f22e58f55719b	4204029	released
b91f5802-022a-4414-8c40-466787b36793	301853fd-348d-4a99-9625-7da725023c1d.rna_seq.augmented_star_gene_counts.tsv	0423c6dbcf85f8614f6d8a25f9492f8e	4208328	released
80f240dd-0e19-47f3-a454-60bf0f1e0d71	be971158-ffec-4142-afc3-4ea3164fa86c.rna_seq.augmented_star_gene_counts.tsv	0f08a3b20cb3b5960bb3d8b12c5e67c2	4204950	released
4ac61ffe-124c-44c6-842d-8bcf241b101f	080d03cb-01ea-4dc7-af41-12e3f3877283.rna_seq.augmented_star_gene_counts.tsv	3534ef8d9dae67d7b2bc5a7c4f710fb5	4231242	released
73c33abd-7906-474e-a086-2adf78c9b7a8	8e33d29d-23c9-48f4-89a2-d0a9b17d0081.rna_seq.augmented_star_gene_counts.tsv	b1abd50efb6aef7f5e643b0ddd7284f7	4240257	released
23d865c5-28e5-4e97-b812-12d792c8742a	34a7b3e9-caae-48d1-97a4-2bcb00fa2383.rna_seq.augmented_star_gene_counts.tsv	18cb947be511cdbeee6a4da2c8ee810b	4238757	released
ac06b430-d5ba-4f7b-b5ba-efa9cef1b798	2e15a781-21c1-421b-9e92-6d2d414e0d14.rna_seq.augmented_star_gene_counts.tsv	87f6523f24b22b154000905a23637743	4230273	released
df3c4835-b180-43ee-a78e-4937d932a582	f2f218c6-82c6-454a-aebd-792807b9d166.rna_seq.augmented_star_gene_counts.tsv	77bfe5b89383c1471901721dab6d1c9b	4193641	released
f50449e1-3056-4704-9e69-61d0ac859b07	b291037d-31f4-4303-95c9-7322950a45a7.rna_seq.augmented_star_gene_counts.tsv	fd3663eec1a50fa2f5b54e63b4025104	4227401	released
2dea7278-7221-43e6-bf22-713777beb618	4769f22f-eeaf-4108-9555-55cc5d6ae27b.rna_seq.augmented_star_gene_counts.tsv	70e837324f47fd063ec9906e0fdff026	4222959	released
a72776f7-9845-4fb4-9bc0-5d60ccd7fb95	ac271c9e-4219-4880-ad89-0df6d5df0bb4.rna_seq.augmented_star_gene_counts.tsv	748d7b7a3e32a14e0fd54aefb140c944	4230551	released
bbdcb071-7d15-4264-a8c9-d57487c035cf	0ef944a9-2a51-4518-8a4f-4e7226248061.rna_seq.augmented_star_gene_counts.tsv	b406270ed65240d9890dd9ccf179142c	4236772	released
47b78d42-09f6-4191-a62f-8671c69f29a7	5943bf89-bad2-4461-8d80-7f9481810257.rna_seq.augmented_star_gene_counts.tsv	83a3fe64ba04b9bae5b1944aacbc6bcf	4226824	released
8c19e926-ff17-4187-8d76-27ced1deb81d	2d83a9e6-da2d-47e1-b2e7-4b07b108f7bd.rna_seq.augmented_star_gene_counts.tsv	e09af9ac02d9e705f49c16da41be107c	4200090	released
ed2c4083-4b61-48b0-9c0f-e0c0421c16b9	fa32f303-025b-40d2-a9b0-25bc7622c27e.rna_seq.augmented_star_gene_counts.tsv	e71c9e6b55264396ff4ac915655d52d4	4199442	released
4f90b784-1d8c-4dca-9302-712127ce6a9f	77f39159-497c-47a0-bc8a-fb05dcd1826b.rna_seq.augmented_star_gene_counts.tsv	c22efcb0c4504d7a3a07420d9beaa2c5	4228316	released
f0da29bd-6e1f-43f6-90f6-1c6dd9934977	c63f3f74-14fa-4a9e-9925-30b0f5da7dd9.rna_seq.augmented_star_gene_counts.tsv	f0e11b124f9fabdc25cb064d196f8648	4207255	released
2c15e60c-1190-4bcd-88df-d0707d737a17	7c8246a6-3f2c-42e1-b09f-959cfbf7fd5a.rna_seq.augmented_star_gene_counts.tsv	45fafba3480185a37554beafc6010e90	4211542	released
9fd15f97-1b2f-4d38-a123-957cd720a776	ddd65fce-1a39-415c-9114-7a9c8e9b266c.rna_seq.augmented_star_gene_counts.tsv	6ac9c4b123c2b2ea666c17d419ea1b08	4228238	released
a906629e-77fa-4444-b275-b7ae6074ecec	6b548699-9440-4acc-86b6-faeb367454a2.rna_seq.augmented_star_gene_counts.tsv	71b73ce8a539af80e89d5ba539c3b643	4225528	released
858726eb-4770-4a63-ab51-39aa93b449f6	feccc57b-a987-4dd7-babf-1a8982bd64cc.rna_seq.augmented_star_gene_counts.tsv	0e213b76be2e9f780158cb80d9a3357c	4210846	released
d3e953a0-3907-4c8d-bcf7-27767ef1e2d5	99b069de-d4dd-4c9b-89c3-8b50a59ea334.rna_seq.augmented_star_gene_counts.tsv	67a9e52e09662ab703578c93c5ed3e7e	4217206	released
fbba778e-fd6d-4da5-a0b2-99d7dcc047d6	45b4921e-fce7-41f8-bb63-ed98343ceec8.rna_seq.augmented_star_gene_counts.tsv	a076a20b1a73a6acc11346d0b30a0853	4215127	released
8eabb842-d92f-4803-8992-db5b57fbdd51	83a1d91a-3e74-4106-96d1-eec558404c29.rna_seq.augmented_star_gene_counts.tsv	06070e18b58c152ba234618272bb76e8	4227432	released
90b8a6ce-af5d-48ec-8d64-6642b0882598	d1447a31-64bb-4e70-ae50-eeff7a605f38.rna_seq.augmented_star_gene_counts.tsv	57580991d9a9c523789a209b168f8474	4235088	released
1b94d854-680a-4ed8-8892-99cdcf3f794f	5af838ac-ab79-41c0-81fb-168cf9b1cf50.rna_seq.augmented_star_gene_counts.tsv	e7ea633cd74363b65cd4505b12e47197	4244437	released
fc576c96-455b-412f-b70d-f491c22b42f9	3d1f89ec-ac0b-40f8-ac89-ed0c2d4967b7.rna_seq.augmented_star_gene_counts.tsv	b056cdfc4fa7d025d72fedefa9b01f5f	4236022	released
bcd03012-2f1c-4e2b-b2ed-833ff561a30f	02fde1b1-c95c-4d8f-b57b-355b55072108.rna_seq.augmented_star_gene_counts.tsv	f5c49efff33c4f24fda99000e127a25e	4225133	released
01947597-c83a-4c5d-8a45-f1fe27992ad5	8ee55a63-4e87-4c00-8012-4c87efdcb7ed.rna_seq.augmented_star_gene_counts.tsv	7fe0583b61650a025fd64ae4e68e0124	4230861	released
f734fe25-4ce9-4baa-80f7-46c676d9b267	ea9574a3-678b-4b54-b689-b3045e32fa04.rna_seq.augmented_star_gene_counts.tsv	a1b998a5aa173c15339fe425070e125f	4235568	released
6a230b11-afe5-4167-8b99-5db0781a362b	e074ff82-1def-4bfc-8293-6b69f8984046.rna_seq.augmented_star_gene_counts.tsv	3c6a57795f0535c6c038cc40c8189a82	4237068	released
0995910f-1cc6-47aa-84fd-aba625d4f689	27388014-4a95-4b65-b488-79be5bf9f5b0.rna_seq.augmented_star_gene_counts.tsv	361900aa6c5ee614b363c52c25aec683	4236619	released
20ccfe17-ec2c-433f-a87c-07018a3a7522	9fefe100-9765-4b8a-8468-51df066f0f0c.rna_seq.augmented_star_gene_counts.tsv	6505c9387e57892b8124f1b3f870fa68	4251212	released
70e189c6-3dc5-47ce-8d74-4aa4d90a2437	e58cdc72-ac07-40cd-90c5-ebb2d0b8321d.rna_seq.augmented_star_gene_counts.tsv	690183353fa534131921962f6d6dfeb0	4219325	released
614ea667-8b70-4b0b-bb7c-a5c5b30490fc	4a173140-8ec3-4f61-9cc4-86470fb75b8a.rna_seq.augmented_star_gene_counts.tsv	68fe92d601191c25e89c1d7b4ed9709e	4229946	released
a04f2c22-87db-420d-b673-33fd9e48c89e	075029c6-31b2-4b4a-9945-b905fc6bf730.rna_seq.augmented_star_gene_counts.tsv	da9b559e3e56235fa838f51f5e9a523f	4202959	released
3f3cea14-b553-4e0b-a255-a15999e760fe	f54636e5-d823-4bc2-9475-2f4f81879067.rna_seq.augmented_star_gene_counts.tsv	a6c94b4fdb5925dbc74eeecf1bbd429e	4250525	released
cadd9094-eb64-401c-9fd1-43db4cc9360a	c1095377-3814-4ab9-a979-1e4c116c2f22.rna_seq.augmented_star_gene_counts.tsv	e4e4e05624a33827acf7f4ba2eb6475a	4216495	released
e0da1f5a-658e-44b0-a503-98925dd332e0	328b149f-1c8d-4350-8ed8-a666bdc6a3f9.rna_seq.augmented_star_gene_counts.tsv	539ab3f624a896d78ca290cbe1e58a76	4240656	released
bd40ca45-33da-4798-a3bd-7640c784d6a9	c2bc46d6-7065-44ff-a21a-7a3676990fdb.rna_seq.augmented_star_gene_counts.tsv	205d1efe8211dad9ad6ffb6213f9ea31	4236802	released
3071ca0c-c031-4fe2-a534-e7de322bc4ae	bdd0d102-23f1-4b2d-9080-4eb1c933ddd7.rna_seq.augmented_star_gene_counts.tsv	8417248757ac46ca67d50fbe915816cb	4240821	released
20445437-9781-49d6-b55a-afafcc33c459	64c28835-3395-4328-887f-b2bf042c3d9a.rna_seq.augmented_star_gene_counts.tsv	ae28ffa4b1f632347a6cff53c0912a69	4241419	released
b446e80d-46a1-44ad-a39e-8e17b98c722d	3d122d0e-749d-4388-a74a-a2266792e5de.rna_seq.augmented_star_gene_counts.tsv	5ffbb8a488b4165247908ef2a9b9ee43	4242431	released
7f21d9fd-fd8a-44ec-b01f-93ded2b6babf	64d208b9-6a15-4077-885f-30d9cdedf147.rna_seq.augmented_star_gene_counts.tsv	0675319f5b30a72a7b0523140101a834	4229310	released
2bdfdcec-cb7d-4e83-9257-f2c851a6a469	16bcbeb8-21dc-4cfe-9aa1-60b093f7f984.rna_seq.augmented_star_gene_counts.tsv	ff25922c0559037a2378dc905ef1094d	4219743	released
651cc270-e577-40ba-9c8d-e4c36e5118ca	24397ba5-84a8-46da-a55d-5764690dc17c.rna_seq.augmented_star_gene_counts.tsv	a0d65f51deb97f217c5e54169f8264f6	4252059	released
e9e8d1d1-1c59-4cd5-9059-740733d094e1	20e52266-0d53-42ad-afe7-215217854dc3.rna_seq.augmented_star_gene_counts.tsv	5c0369c0c9f2fcbe726928d6b9b19b3f	4196174	released
a7dce4a1-a72c-471e-bce0-92da1948e7d3	fe757d4a-9d17-4a14-a198-dfe57e6c00f2.rna_seq.augmented_star_gene_counts.tsv	66076560eb93d8ebac228aa9af72f254	4245189	released
c9b30fe5-f8f1-43a9-9c9d-5ec4fd26040d	5a469815-4a88-4a5e-8df5-1e71579577e7.rna_seq.augmented_star_gene_counts.tsv	dd7fdbdccea08ca1c5eb92875a1ed2e2	4231083	released
5b02eedb-7b3b-45b2-9552-74b3828da597	f26ac65f-2536-4431-9938-45de5996582e.rna_seq.augmented_star_gene_counts.tsv	cf5123baad1e75e1f2be3aa7f207e573	4248007	released
0c3a3074-ce20-4faa-ab61-5fd52f0563fe	2be90092-0bf2-493c-8864-b9bd3efa2fcc.rna_seq.augmented_star_gene_counts.tsv	02c34905b51469654601d5a307c61c46	4214158	released
9c73dcae-262a-4473-a999-3ec148b733ed	79b783ac-103f-47a6-bc4b-8498a0be46ac.rna_seq.augmented_star_gene_counts.tsv	3e5a60861fa697ffcfeeef9e2ad5cdbb	4242247	released
23bf357b-285b-4ccc-956c-cb502503e556	c6080974-048f-45f4-97bf-9e4fdcaf09ee.rna_seq.augmented_star_gene_counts.tsv	b21ee18f28406a64f70244f0eae084d3	4224733	released
3609a255-f79f-4fbd-85b1-7d054daf2ccb	bfbd4b8b-d34e-4ad2-a30b-6465d61ddf98.rna_seq.augmented_star_gene_counts.tsv	1552bc35616a74b28cf854a9f52dd33e	4253644	released
4350b4e7-6a37-43d8-8eaa-b5f4846e943d	32ee07e4-bec3-4d00-b603-60933581046c.rna_seq.augmented_star_gene_counts.tsv	da6532fea3f26d5dfaec6c1a77a3c21b	4234502	released
79fe87a6-d02d-445d-ac00-9817974f8189	3b771109-4c7d-4963-9d89-4ea431c8ad57.rna_seq.augmented_star_gene_counts.tsv	63cf0d53760ed529c7e51b015f479ebf	4248683	released
4268518f-c025-4f8f-8d28-a23372797625	64e37a02-7b4c-430c-9088-2d1c7c89a508.rna_seq.augmented_star_gene_counts.tsv	a85880845878b66bb045047778fb036b	4238999	released
ab16a141-f67f-44df-b4da-0a114969f0a0	917fa61d-4556-42a0-bc3a-449ef1b29886.rna_seq.augmented_star_gene_counts.tsv	876dd9a668af2d69cea53e4dc05367b5	4212658	released
82ff78cf-87af-475f-9eae-0d6137734028	8a3d5786-f5fe-4c3b-9a58-23a3a0bfa6d4.rna_seq.augmented_star_gene_counts.tsv	8681562aa4fb32fd1740a58125418f51	4245464	released
2b542440-46c8-49b4-8657-a01e864b3f80	63af1588-387b-44a7-97ed-4f73559347c2.rna_seq.augmented_star_gene_counts.tsv	e5cf1b642c5038058e6821c943634699	4235697	released
2c956eb1-35be-4653-b43b-04df722e82f2	e2304515-3868-4f25-9967-900a3ae600be.rna_seq.augmented_star_gene_counts.tsv	27f9f8a8345ff15c059ea6f49a1469fc	4241827	released
7a7637d0-110f-4809-a79f-9eead03c762b	db0f3e8d-4a8e-48c7-8903-3dfba46d8401.rna_seq.augmented_star_gene_counts.tsv	a3186ce6998024f239261406046ede37	4249390	released
ddb028d4-2242-4de7-9560-4c7fd0b93af7	91bd0932-0312-404f-b836-c1ab7f9e2cf3.rna_seq.augmented_star_gene_counts.tsv	150cf9ffeca30ffad63f509a38a4e274	4251419	released
51eb0c58-e29a-4e05-8b1e-93cbe016c05f	88c49e2a-ad65-411f-b9d9-df83de6f2b2a.rna_seq.augmented_star_gene_counts.tsv	677262cf281e2ed4d06ae4aec6e4cf2b	4250303	released
0d82cb5e-2e4e-4879-9b7e-b929fb590c0a	b556f213-9004-45b1-ab97-09cbac4406c4.rna_seq.augmented_star_gene_counts.tsv	ed31e4da1365d21a4ea79e3be73d1d88	4237706	released
9d938732-9077-4d77-ba5b-e8354babf909	d745289b-15ab-4923-9590-774b20d8b885.rna_seq.augmented_star_gene_counts.tsv	5016efcfbe81e74d15d3a68534ba2edf	4252424	released
1c98c99d-80ae-4fcc-9197-d1a2b7d8ac96	0de1e059-6f06-44a0-abd3-c42cf2326898.rna_seq.augmented_star_gene_counts.tsv	1c1b569b5277b174fecbc52dc472707a	4247641	released
60aa2851-1883-40c0-b41c-c0ba8292c368	abe6bb88-6bf3-41f2-897e-073edf2ebc33.rna_seq.augmented_star_gene_counts.tsv	70c601bbdb778356d94b425e8e8e1604	4235480	released
9d155818-9683-4142-8808-2512e111f15a	4ebf51c8-f12e-4c83-9bba-414e5ba20e7c.rna_seq.augmented_star_gene_counts.tsv	5e97477d2678cfb7483cf4af7ec21231	4237991	released
6835ae68-2f18-4239-ac8c-6a8291101e45	a4e0b059-6e1e-4e90-b55a-4e043e6ed051.rna_seq.augmented_star_gene_counts.tsv	54f5c72f5b00a5bb44bca579f5d7328e	4239866	released
617be06c-8001-41ab-be2c-2a4050fe6ccc	ff14b89f-5e47-49f2-9499-8d5224f067dc.rna_seq.augmented_star_gene_counts.tsv	f32a1c99de728838b57f267ab9b1c58e	4239993	released
